birthPlaceCountry,countryofResidency,deathTime,firstName,isActive,lastName,legalName,listedCompany,maritalStatus,middleName,name,nameAlias,nationality,occupation,organizationSymbol,partyId,partyType,sourceOfIncome,title,website,gender,homePhone,alternatePhone,cellPhone,primaryPhone,workPhone,alternateEmail,companyEmail,personalEmail,workEmail,isIndividual
US,US,,,1,,,,,,,,US,,,236,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,237,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,242,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,243,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,244,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,246,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,247,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,248,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,249,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,250,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,251,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,256,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,261,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,262,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,264,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,265,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,266,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,267,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,268,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,271,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,272,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,274,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,276,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,277,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,279,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,280,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,281,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,282,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,283,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,287,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,291,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,292,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,297,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,299,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,300,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,303,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,304,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,305,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,314,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,317,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,318,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,319,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,320,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,321,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,322,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,325,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,326,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,327,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,328,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,333,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,334,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,335,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,336,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,339,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,340,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,342,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,346,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,350,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,351,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,353,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,354,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,355,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,356,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,357,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,358,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,359,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,360,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,363,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,365,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,366,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,369,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,370,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,371,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,374,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,376,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,378,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,380,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,382,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,383,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,386,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,388,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,389,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,392,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,393,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,397,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,398,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,399,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,400,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,403,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,406,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,407,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,411,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,412,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,413,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,414,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,415,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,416,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,418,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,421,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,423,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,425,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,429,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,431,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,432,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,436,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,437,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,439,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,443,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,444,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,445,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,448,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,450,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,453,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,454,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,455,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,459,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,460,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,461,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,462,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,463,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,467,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,468,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,469,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,470,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,471,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,472,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,473,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,474,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,475,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,476,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,477,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,478,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,481,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,482,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,483,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,484,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,486,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,487,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,489,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,491,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,493,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,494,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,499,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,501,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,502,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,507,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,508,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,512,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,513,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,515,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,516,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,519,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,520,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,521,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,523,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,525,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,528,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,529,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,536,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,538,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,539,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,541,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,542,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,545,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,547,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,549,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,550,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,552,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,555,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,558,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,560,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,563,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,565,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,568,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,569,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,571,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,577,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,579,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,580,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,581,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,582,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,584,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,587,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,588,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,589,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,591,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,592,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,593,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,594,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,596,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,597,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,598,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,599,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,602,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,603,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,604,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,605,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,606,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,607,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,609,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,610,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,611,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,612,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,616,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,617,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,620,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,624,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,625,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,627,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,628,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,629,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,630,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,633,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,634,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,637,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,639,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,640,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,642,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,647,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,650,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,657,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,659,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,661,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,662,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,666,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,668,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,672,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,673,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,676,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,678,Individual,,,,,,,,,,,,,,
